-0.559991,-0.412678,0.286278
-0.0463119,0.0366993,-0.314766
-0.50731,0.200328,0.200812
0.486856,-0.130478,0.0217463
0.370681,-0.521279,-0.500123
0.0332642,0.191687,-0.551378
-0.130574,-0.485137,-0.0924157
0.209185,0.0996538,0.482089
0.387707,0.0301602,-0.456999
0.172389,-0.0940807,0.225333
0.459559,0.293662,-0.266053
-0.50684,0.264412,-0.192378
0.148555,0.28718,0.549962
-0.150821,-0.283316,0.540456
0.24938,0.283759,0.169701
-0.478592,0.147431,0.430872
-0.254565,-0.0712192,0.298474
-0.0249404,-0.293693,-0.252104
-0.157623,-0.373512,-0.0151005
0.445375,0.458313,-0.492168
0.453211,0.00506564,0.018247
-0.202683,0.545039,-0.00674611
-0.261918,-0.458379,0.501496
-0.477401,0.000791946,-0.129761
-0.249668,0.463476,0.0333171
-0.0398207,0.493898,-0.503906
0.292896,0.302629,0.367155
-0.419591,-0.542228,0.21107
0.412437,0.145089,0.264571
0.252461,0.559393,0.435201
-0.298822,-0.21692,-0.166863
0.0148665,0.102047,0.387499
-0.0984695,0.382492,-0.258365
-0.094758,0.0417805,-0.0359325
-0.238322,-0.360273,-0.387834
0.0802534,0.338694,-0.52298
0.0385838,-0.00170227,0.510004
0.278088,0.0611339,0.437626
0.139831,0.383084,-0.38106
-0.321718,0.240475,-0.413921
-0.458091,-0.252461,-0.55664
-0.0959915,-0.529899,0.234998
0.490445,-0.2913,-0.357397
-0.204356,0.43343,0.170306
-0.391625,0.203108,-0.127888
-0.125748,-0.000290044,-0.394763
0.097649,0.387045,0.100922
0.510058,0.0628837,-0.39407
0.541302,-0.102181,-0.401162
0.0726865,-0.277618,-0.0128637
-0.0402858,0.516427,-0.418845
-0.336272,-0.20244,0.144781
-0.418082,0.169404,0.13623
0.339442,-0.282417,-0.0263964
-0.123968,-0.33236,-0.52822
0.449874,-0.0823229,-0.400936
0.501185,-0.100449,-0.413069
0.431926,-0.456766,-0.378338
-0.480409,-0.15082,-0.276576
-0.408678,0.317132,-0.0500558
-0.168533,-0.0534238,0.346018
0.483475,0.169844,-0.318922
0.201143,0.457993,-0.279859
0.404163,-0.0321862,0.00667058
0.112441,0.355669,0.286545
-0.0422856,0.505532,0.148667
-0.06795,0.363661,0.211659
0.226471,0.545603,0.508945
0.393422,-0.235966,0.0419168
0.0161668,-0.444154,-0.0962881
0.0859226,0.421754,-0.0671567
0.257317,0.413575,0.241519
0.336807,0.23132,0.270722
-0.538617,0.432355,0.0279859
-0.0410785,-0.486983,0.239033
-0.0123837,0.187801,0.203895
-0.336499,0.46663,0.409789
0.436821,0.0492221,-0.404102
-0.0556109,0.548086,-0.318604
-0.0604538,-0.20638,0.0164186
0.427285,-0.0675074,-0.0363644
0.343448,-0.151023,-0.323099
0.559011,-0.387963,0.146147
0.130312,-0.559334,-0.559016
0.306154,0.254615,-0.202521
-0.0921494,0.204394,0.202229
-0.330107,0.37679,0.233991
0.368153,-0.454105,-0.468454
0.295685,0.14512,-0.320486
